Name,ID,Gene,Value
PC 20,C,ERCC1,17.37927875
PC 20,C,FAP,21.10446333
PC 20,C,FGF13,22.12147137
PC 20,C,FGF2,19.90726679
PC 20,C,FGFR2,20.25396469
PC 20,C,GATA3,22.83004819
PC 20,C,HMOX2,16.92964524
PC 20,C,IGF1R,15.79027424
PC 20,C,IL17A,19.28811646
PC 20,C,IL18,16.3908228
PC 20,C,IL6,20.14229924
PC 20,C,KAT6A,16.45355595
PC 20,C,KRAS,16.23975218
PC 20,C,LATS2,18.54795364
PC 20,C,LEF1,17.71454605
PC 20,C,MCM2,17.17082926
PC 20,C,MDM2,16.60812334
PC 20,C,MLH1,17.90926877
PC 20,C,MMP1,16.38519033
PC 20,C,MUC1,15.35838988
PC 20,C,MYC,16.75326213
PC 20,C,NFE2L2,14.72448758
PC 20,C,NFE2L3,17.14100231
PC 20,C,OCLN,15.50285939
PC 20,C,PARP1,15.87298561
PC 20,C,PCNA,15.91724805
PC 20,C,PECAM1,16.98633892
PC 20,C,E,15.46684525
PC 20,C,D,18.68227595
PC 20,C,C,12.97584635
PC 20,C,B,11.34236342
PC 20,C,A,12.28619536
PC 20,C,PI3,15.2358494
PC 20,C,S100P,15.73888626
PC 20,C,RB1,18.49199947
PC 20,C,PTEN,14.86266294
PC 20,C,G,15.26538522
PC 20,C,F,11.70159357
PC 20,C,STAT5A,18.29042781
PC 20,C,STAT3,16.18438274
PC 20,C,STAT1,14.46365184
PC 20,C,SOX7,21.1759017
PC 20,C,SNAI1,17.85301761
PC 20,C,SMYD2,16.6657715
PC 20,C,WNT5A,19.44923933
PC 20,C,VEGFA,15.67464405
PC 20,C,TP63,21.85004086
PC 20,C,TOP1,16.02522829
PC 20,C,TGFB1,15.11431167
PC 20,C,PIK3C3,16.5907265
PC 20,C,IL12A,21.09086249
PC 20,C,FASLG,19.35314296
PC 20,C,FAS,17.76308215
PC 20,C,CD40,15.81535583
PC 20,C,HTRA2,20.17394236
PC 20,C,HIF1A,16.53593714
PC 20,C,HES1,16.46915485
PC 20,C,GSTP1,10.99244462
PC 20,C,GSTM1,18.76227778
PC 20,C,BAX,17.66637531
PC 20,C,NOX1,18.48942724
PC 20,C,NOTCH1,19.19959812
PC 20,C,NOS2,17.90739368
PC 20,C,MYD88,17.47548187
PC 20,C,TP53,15.98920988
PC 20,C,SOD2,14.31015647
PC 20,C,SNAI2,17.43130286
PC 20,C,SLPI,14.4914011
PC 20,C,RIPK3,18.88889359
3878,C,ABCB,19.02138816
3878,C,ABCC1,18.34637261
3878,C,ABCC3,16.67509815
3878,C,AKT1,16.35212869
3878,C,ALDH1A1,14.91726888
3878,C,ALDH3A1,15.81108498
3878,C,ANGPTL4,20.30943956
3878,C,CASP8,17.44181709
3878,C,CCND1,16.5772221
3878,C,CD274,20.49182367
3878,C,CD34,16.57691741
3878,C,CD44,15.39297088
3878,C,CDH1,15.42644023
3878,C,CDH5,17.3997461
3878,C,CDKN1A,16.40497621
3878,C,CDKN3,16.53066161
3878,C,CEACAM6,13.88223508
3878,C,DNMT1,16.73194543
3878,C,EGFR,12.3349667
3878,C,ERCC1,17.46620249
3878,C,FAP,19.01417185
3878,C,FGF13,20.24248121
3878,C,FGF2,20.03426
3878,C,FGFR2,18.04470759
3878,C,GATA3,21.93165562
3878,C,HMOX2,15.81697603
3878,C,IGF1R,18.47237587
3878,C,IL17A,21.26598593
3878,C,IL18,15.61468672
3878,C,IL6,22.09198237
3878,C,KAT6A,16.63962628
3878,C,KRAS,15.98409674
3878,C,LATS2,18.37989927
3878,C,LEF1,17.64045451
3878,C,MCM2,17.01418515
3878,C,MDM2,16.37900534
3878,C,MLH1,17.98378519
3878,C,MMP1,16.91101636
3878,C,MUC1,15.10727533
3878,C,MYC,16.88316926
3878,C,NFE2L2,14.50008151
3878,C,NFE2L3,17.94772277
3878,C,OCLN,16.327213
3878,C,PARP1,15.82623967
3878,C,PCNA,15.9221964
3878,C,PECAM1,14.83597779
3878,C,E,16.03942721
3878,C,D,18.58692169
3878,C,C,12.43615754
3878,C,B,10.93692888
3878,C,A,11.75166522
3878,C,PI3,11.22123238
3878,C,S100P,13.95765491
3878,C,RB1,17.75589333
3878,C,PTEN,14.74062975
3878,C,G,15.6798335
3878,C,F,11.25350315
3878,C,STAT5A,17.6271133
3878,C,STAT3,15.21640924
3878,C,STAT1,15.37964387
3878,C,SOX7,19.33644157
3878,C,SNAI1,18.53399527
3878,C,SMYD2,16.95552094
3878,C,WNT5A,18.04375012
3878,C,VEGFA,16.93829584
3878,C,TWIST1,20.66748638
3878,C,TP63,14.68165051
3878,C,TOP1,15.57233719
3878,C,TGFB1,15.70985594
3878,C,PIK3C3,17.01458706
3878,C,IL12A,21.60656652
3878,C,FASLG,20.29443717
3878,C,FAS,18.7013986
3878,C,CD40,17.60419235
3878,C,HTRA2,19.3622739
3878,C,HIF1A,15.08984925
3878,C,HES1,17.50901243
3878,C,GSTP1,11.87588154
3878,C,GSTM1,19.36001584
3878,C,BAX,17.18672405
3878,C,NOTCH1,18.98808713
3878,C,NOS2,19.62532834
3878,C,MYD88,17.86758694
3878,C,IL1B,18.31563956
3878,C,TP53,16.16256815
3878,C,SOD2,14.2849316
3878,C,SNAI2,17.18538932
3878,C,SLPI,12.92972907
3878,C,RIPK3,20.36462545
PC 19,C,ABCB,15.37503919
PC 19,C,ABCC1,19.92485696
PC 19,C,ABCC3,18.88544288
PC 19,C,AKT1,17.58804581
PC 19,C,ALDH1A1,16.55354319
PC 19,C,ALDH3A1,18.52002108
PC 19,C,ANGPTL4,20.5826143
PC 19,C,CASP8,16.82077694
PC 19,C,CCND1,17.69211987
PC 19,C,CD274,22.0127151
PC 19,C,CD34,17.87096366
PC 19,C,CD44,16.61757883
PC 19,C,CDH1,17.70211948
PC 19,C,CDH2,21.07051053
PC 19,C,CDH5,18.19170184
PC 19,C,CDKN1A,17.0635674
PC 19,C,CDKN3,15.35891313
PC 19,C,CEACAM6,19.39781145
PC 19,C,DNMT1,16.43834401
PC 19,C,EGFR,19.11436325
PC 19,C,ERCC1,18.32418438
PC 19,C,FAP,20.03060277
PC 19,C,FGF13,20.7461686
PC 19,C,FGF2,20.05032759
PC 19,C,FGFR2,19.57543595
PC 19,C,HMOX2,16.77439391
PC 19,C,IGF1R,18.42638549
PC 19,C,IL17A,19.48738969
PC 19,C,IL18,18.14892837
PC 19,C,IL6,19.47788365
PC 19,C,KAT6A,16.478185
PC 19,C,KRAS,15.44062149
PC 19,C,LATS2,19.57244148
PC 19,C,LEF1,18.37805545
PC 19,C,MCM2,16.41188374
PC 19,C,MDM2,17.37713532
PC 19,C,MLH1,18.12599026
PC 19,C,MMP1,14.67730194
PC 19,C,MUC1,15.09223632
PC 19,C,MYC,16.87709526
PC 19,C,NFE2L2,14.69084884
PC 19,C,NFE2L3,16.3617555
PC 19,C,OCLN,16.85089111
PC 19,C,PARP1,16.97135171
PC 19,C,PCNA,16.90379388
PC 19,C,PECAM1,16.66933024
PC 19,C,E,15.80910856
PC 19,C,D,18.74058655
PC 19,C,C,11.75378053
PC 19,C,B,11.08873894
PC 19,C,A,12.8816357
PC 19,C,PI3,16.54490188
PC 19,C,S100P,13.81540612
PC 19,C,RB1,17.83037153
PC 19,C,PTEN,15.75076641
PC 19,C,G,15.77884094
PC 19,C,F,10.86504814
PC 19,C,STAT5A,17.89591417
PC 19,C,STAT3,16.38142677
PC 19,C,STAT1,15.39179492
PC 19,C,SOX7,21.64560273
PC 19,C,SNAI1,17.34571059
PC 19,C,SMYD2,16.80954433
PC 19,C,WNT5A,19.11037083
PC 19,C,VEGFA,16.55179632
PC 19,C,TWIST1,20.39404517
PC 19,C,TP63,20.60350915
PC 19,C,TOP1,16.36726906
PC 19,C,TGFB1,17.22042575
PC 19,C,PIK3C3,16.84625595
PC 19,C,FASLG,18.76378267
PC 19,C,FAS,19.28334955
PC 19,C,CD40,16.24753465
PC 19,C,HTRA2,19.40060447
PC 19,C,HIF1A,15.60001789
PC 19,C,HES1,17.93873784
PC 19,C,GSTP1,12.147098
PC 19,C,GSTM1,18.09036754
PC 19,C,BAX,19.02067727
PC 19,C,NOX1,17.91599416
PC 19,C,NOTCH1,17.42732996
PC 19,C,NOS2,18.17232614
PC 19,C,IL1B,17.96166672
PC 19,C,TP53,16.74018888
PC 19,C,SOD2,14.96120262
PC 19,C,SNAI2,17.36257915
PC 19,C,SLPI,14.65362103
PC 19,C,RIPK3,19.24616906
3864,C,ABCC1,17.60216993
3864,C,ABCC3,17.50821458
3864,C,AKT1,15.83896442
3864,C,ALDH1A1,15.0374217
3864,C,ALDH3A1,15.25813272
3864,C,ANGPTL4,19.34096255
3864,C,CASP8,17.17411375
3864,C,CCND1,16.1690668
3864,C,CD274,21.21479855
3864,C,CD34,18.38371086
3864,C,CD44,14.90968116
3864,C,CDH1,14.2295864
3864,C,CDH2,22.17043816
3864,C,CDH5,18.58685568
3864,C,CDKN1A,14.33341489
3864,C,CDKN3,17.12157989
3864,C,CEACAM6,12.65724878
3864,C,DNMT1,16.60617907
3864,C,EGFR,16.27213109
3864,C,ERCC1,17.25004576
3864,C,FAP,22.51952698
3864,C,FGF13,19.30515187
3864,C,FGFR2,17.84739833
3864,C,GATA3,23.64727135
3864,C,HMOX2,14.86824211
3864,C,IGF1R,16.88878507
3864,C,IL17A,21.00600416
3864,C,IL18,13.41659919
3864,C,IL6,21.54818135
3864,C,KAT6A,16.75201285
3864,C,KRAS,14.83867308
3864,C,LATS2,17.84594063
3864,C,LEF1,20.28310538
3864,C,MCM2,17.56549631
3864,C,MDM2,16.26553064
3864,C,MLH1,18.26248836
3864,C,MMP1,18.80933212
3864,C,MUC1,11.77350494
3864,C,MYC,16.4130957
3864,C,NFE2L2,13.41931847
3864,C,NFE2L3,18.66474449
3864,C,OCLN,15.06106891
3864,C,PARP1,15.57272169
3864,C,PCNA,16.06748882
3864,C,PECAM1,16.93281119
3864,C,E,15.67238731
3864,C,D,18.37209647
3864,C,C,12.08309256
3864,C,B,10.5607517
3864,C,A,11.06478711
3864,C,PI3,10.84713176
3864,C,S100P,13.15434234
3864,C,RB1,17.00816471
3864,C,PTEN,15.02336849
3864,C,G,15.28017044
3864,C,F,11.22980286
3864,C,STAT5A,18.05320703
3864,C,STAT3,14.16354626
3864,C,STAT1,15.86459762
3864,C,SOX7,19.6408238
3864,C,SNAI1,20.50186024
3864,C,SMYD2,16.77096341
3864,C,WNT5A,17.99040018
3864,C,VEGFA,14.70547838
3864,C,TWIST1,22.19920024
3864,C,TP63,13.02621372
3864,C,TOP1,14.87512243
3864,C,TGFB1,15.46625396
3864,C,PIK3C3,17.21824457
3864,C,IL12A,20.59022092
3864,C,FASLG,19.99803103
3864,C,FAS,19.3523983
3864,C,CD40,18.99351144
3864,C,HTRA2,19.5620596
3864,C,HIF1A,14.33323118
3864,C,HES1,16.95473877
3864,C,GSTP1,11.04205617
3864,C,GSTM1,17.60552289
3864,C,BAX,17.53412337
3864,C,NOTCH1,19.0249651
3864,C,NOS2,20.75257941
3864,C,MYD88,16.87788243
3864,C,IL1B,18.9532293
3864,C,TP53,16.49067218
3864,C,SOD2,13.1542224
3864,C,SNAI2,17.16934261
3864,C,SLPI,11.14041372
3864,C,RIPK3,19.10657985
PC 17,C,ABCC1,19.12604013
PC 17,C,ABCC3,16.84756081
PC 17,C,AKT1,16.36935638
PC 17,C,ALDH1A1,14.95641357
PC 17,C,ALDH3A1,16.07700547
PC 17,C,ANGPTL4,21.02874619
PC 17,C,CASP8,17.3073345
PC 17,C,CCND1,17.06139687
PC 17,C,CD274,22.96947418
PC 17,C,CD34,16.79483448
PC 17,C,CD44,15.62425055
PC 17,C,CDH1,15.78602648
PC 17,C,CDH2,19.85445327
PC 17,C,CDH5,17.65975771
PC 17,C,CDKN1A,16.05206022
PC 17,C,CDKN3,14.55046575
PC 17,C,CEACAM6,15.85910437
PC 17,C,DNMT1,16.0895686
PC 17,C,EGFR,17.98105447
PC 17,C,ERCC1,17.43355182
PC 17,C,FAP,18.04163466
PC 17,C,FGF13,21.80203682
PC 17,C,FGF2,21.12587655
PC 17,C,FGFR2,19.12384084
PC 17,C,HMOX2,16.14445254
PC 17,C,IGF1R,18.77494235
PC 17,C,IL18,16.40883316
PC 17,C,IL6,17.39222507
PC 17,C,KAT6A,17.29781983
PC 17,C,KRAS,15.43888331
PC 17,C,LATS2,18.67787738
PC 17,C,LEF1,19.27919427
PC 17,C,MCM2,16.26978942
PC 17,C,MDM2,16.43620033
PC 17,C,MLH1,17.02419178
PC 17,C,MMP1,14.99921515
PC 17,C,MUC1,12.93972638
PC 17,C,MYC,15.68667205
PC 17,C,NFE2L2,14.98594293
PC 17,C,NFE2L3,17.40886269
PC 17,C,OCLN,15.09079965
PC 17,C,PARP1,15.12664876
PC 17,C,PCNA,15.52300431
PC 17,C,PECAM1,15.92731961
PC 17,C,E,14.69967129
PC 17,C,D,17.48361645
PC 17,C,C,11.21527159
PC 17,C,B,10.6714064
PC 17,C,A,11.30841769
PC 17,C,PI3,16.48019769
PC 17,C,S100P,13.83565224
PC 17,C,RB1,17.74606376
PC 17,C,PTEN,15.26802749
PC 17,C,G,14.91275738
PC 17,C,F,10.57529896
PC 17,C,STAT5A,18.92532511
PC 17,C,STAT3,15.70043924
PC 17,C,STAT1,14.88846884
PC 17,C,SOX7,21.67348001
PC 17,C,SNAI1,18.13249036
PC 17,C,SMYD2,16.67096017
PC 17,C,WNT5A,18.02929858
PC 17,C,VEGFA,14.00832566
PC 17,C,TWIST1,20.39427848
PC 17,C,TOP1,15.49243425
PC 17,C,TGFB1,16.11985323
PC 17,C,PIK3C3,17.75247009
PC 17,C,IL12A,22.74196564
PC 17,C,FAS,19.38621302
PC 17,C,CD40,18.13553072
PC 17,C,HTRA2,18.671436
PC 17,C,HIF1A,14.4983251
PC 17,C,HES1,17.16551841
PC 17,C,GSTP1,11.65726775
PC 17,C,GSTM1,19.06745338
PC 17,C,BAX,17.6906106
PC 17,C,NOTCH1,20.14773129
PC 17,C,NOS2,17.88339593
PC 17,C,MYD88,18.17983362
PC 17,C,IL1B,16.99268587
PC 17,C,TP53,16.57359051
PC 17,C,SOD2,14.23138889
PC 17,C,SNAI2,17.80329196
PC 17,C,SLPI,16.17758571
PC 17,C,RIPK3,17.89072993
3859,C,ABCB,20.50754989
3859,C,ABCC1,19.44499127
3859,C,ABCC3,17.49374274
3859,C,AKT1,17.57048287
3859,C,ALDH1A1,17.64463979
3859,C,ALDH3A1,16.86685289
3859,C,CASP8,17.92728451
3859,C,CCND1,17.80651329
3859,C,CD34,18.39700103
3859,C,CD44,15.87967598
3859,C,CDH1,16.71629969
3859,C,CDH2,22.18728874
3859,C,CDH5,19.52931065
3859,C,CDKN1A,17.04524797
3859,C,CDKN3,16.64299725
3859,C,CEACAM6,12.95349922
3859,C,DNMT1,18.40980569
3859,C,EGFR,18.84002696
3859,C,ERCC1,19.02464818
3859,C,FAP,23.05620959
3859,C,FGF13,23.18396487
3859,C,FGF2,21.2769477
3859,C,FGFR2,18.66441282
3859,C,HMOX2,17.36917108
3859,C,IGF1R,19.46854448
3859,C,IL18,17.8400767
3859,C,IL6,21.59187571
3859,C,KAT6A,17.89255663
3859,C,KRAS,17.12703486
3859,C,LATS2,20.51617007
3859,C,LEF1,20.18069169
3859,C,MCM2,18.49373862
3859,C,MDM2,17.29357033
3859,C,MLH1,18.68232312
3859,C,MMP1,13.98366102
3859,C,MUC1,13.55884377
3859,C,MYC,16.67117292
3859,C,NFE2L2,16.53016997
3859,C,NFE2L3,17.59114459
3859,C,OCLN,17.64832586
3859,C,PARP1,17.12062583
3859,C,PCNA,17.1828931
3859,C,PECAM1,17.92416191
3859,C,E,17.21529632
3859,C,D,19.9155956
3859,C,C,13.20786583
3859,C,B,11.67880482
3859,C,A,13.03305964
3859,C,PI3,15.17429207
3859,C,S100P,12.98677964
3859,C,RB1,18.65517525
3859,C,PTEN,15.68691501
3859,C,G,16.4346665
3859,C,F,11.61052804
3859,C,STAT5A,18.8605421
3859,C,STAT3,16.67932349
3859,C,STAT1,16.87000874
3859,C,SNAI1,20.21645477
3859,C,SMYD2,17.7334493
3859,C,WNT5A,20.20139962
3859,C,VEGFA,18.44522864
3859,C,TWIST1,22.76753167
3859,C,TP63,21.87282788
3859,C,TOP1,17.40016122
3859,C,TGFB1,18.83899558
3859,C,PIK3C3,18.30842187
3859,C,FAS,18.50505352
3859,C,CD40,21.00909455
3859,C,HTRA2,21.56158553
3859,C,HIF1A,15.48605159
3859,C,HES1,18.28935321
3859,C,GSTP1,13.45712179
3859,C,GSTM1,17.9867356
3859,C,BAX,17.52860617
3859,C,NOX1,17.70234295
3859,C,NOTCH1,20.66812634
3859,C,NOS2,18.14645938
3859,C,MYD88,18.95743072
3859,C,IL1B,18.18023515
3859,C,TP53,16.73404711
3859,C,SOD2,14.22768214
3859,C,SNAI2,20.60120336
3859,C,SLPI,15.41609768
3859,C,RIPK3,18.88587935
PC 16 (MPGAST-15),C,ABCC1,21.44267277
PC 16 (MPGAST-15),C,ABCC3,19.93596875
PC 16 (MPGAST-15),C,AKT1,20.8772642
PC 16 (MPGAST-15),C,ALDH1A1,18.01974436
PC 16 (MPGAST-15),C,ALDH3A1,17.9369364
PC 16 (MPGAST-15),C,ANGPTL4,21.74602525
PC 16 (MPGAST-15),C,CASP8,20.47217493
PC 16 (MPGAST-15),C,CCND1,20.22309408
PC 16 (MPGAST-15),C,CD34,20.99103563
PC 16 (MPGAST-15),C,CD44,21.14772195
PC 16 (MPGAST-15),C,CDH1,18.13108752
PC 16 (MPGAST-15),C,CDH5,23.40277929
PC 16 (MPGAST-15),C,CDKN1A,17.86996566
PC 16 (MPGAST-15),C,CDKN3,17.60662642
PC 16 (MPGAST-15),C,CEACAM6,16.45105644
PC 16 (MPGAST-15),C,DNMT1,20.71596537
PC 16 (MPGAST-15),C,EGFR,21.5692848
PC 16 (MPGAST-15),C,ERCC1,19.32150521
PC 16 (MPGAST-15),C,FAP,23.14234258
PC 16 (MPGAST-15),C,FGFR2,20.48744916
PC 16 (MPGAST-15),C,HMOX2,18.40081346
PC 16 (MPGAST-15),C,IGF1R,23.36011945
PC 16 (MPGAST-15),C,IL17A,21.98539315
PC 16 (MPGAST-15),C,IL18,16.60795019
PC 16 (MPGAST-15),C,KAT6A,20.28784162
PC 16 (MPGAST-15),C,KRAS,18.87348402
PC 16 (MPGAST-15),C,MDM2,19.26516915
PC 16 (MPGAST-15),C,MLH1,22.16342433
PC 16 (MPGAST-15),C,MMP1,17.14641201
PC 16 (MPGAST-15),C,MUC1,13.48488409
PC 16 (MPGAST-15),C,MYC,20.83522998
PC 16 (MPGAST-15),C,NFE2L2,18.04691781
PC 16 (MPGAST-15),C,NFE2L3,21.85072827
PC 16 (MPGAST-15),C,OCLN,17.88777099
PC 16 (MPGAST-15),C,PARP1,19.2111551
PC 16 (MPGAST-15),C,PCNA,18.52826994
PC 16 (MPGAST-15),C,PECAM1,19.44502739
PC 16 (MPGAST-15),C,E,17.20916424
PC 16 (MPGAST-15),C,D,20.93558833
PC 16 (MPGAST-15),C,C,15.49576526
PC 16 (MPGAST-15),C,B,10.71524162
PC 16 (MPGAST-15),C,A,14.93793838
PC 16 (MPGAST-15),C,PI3,22.69515684
PC 16 (MPGAST-15),C,S100P,10.32893116
PC 16 (MPGAST-15),C,RB1,22.65265932
PC 16 (MPGAST-15),C,PTEN,18.16223311
PC 16 (MPGAST-15),C,G,18.97377252
PC 16 (MPGAST-15),C,F,12.22536181
PC 16 (MPGAST-15),C,STAT5A,23.11641393
PC 16 (MPGAST-15),C,STAT3,19.21534678
PC 16 (MPGAST-15),C,STAT1,18.93525618
PC 16 (MPGAST-15),C,SMYD2,19.35851958
PC 16 (MPGAST-15),C,WNT5A,23.57950329
PC 16 (MPGAST-15),C,VEGFA,19.9908668
PC 16 (MPGAST-15),C,TOP1,18.6968956
PC 16 (MPGAST-15),C,TGFB1,20.71158997
PC 16 (MPGAST-15),C,PIK3C3,22.01754363
PC 16 (MPGAST-15),C,FASLG,21.47689968
PC 16 (MPGAST-15),C,FAS,20.29367494
PC 16 (MPGAST-15),C,CD40,21.7087618
PC 16 (MPGAST-15),C,HTRA2,22.39795347
PC 16 (MPGAST-15),C,HIF1A,18.87008196
PC 16 (MPGAST-15),C,HES1,18.93606594
PC 16 (MPGAST-15),C,GSTP1,14.68949524
PC 16 (MPGAST-15),C,BAX,20.10669641
PC 16 (MPGAST-15),C,NOS2,23.53788612
PC 16 (MPGAST-15),C,MYD88,21.69728007
PC 16 (MPGAST-15),C,IL1B,19.87943845
PC 16 (MPGAST-15),C,TP53,22.53638127
PC 16 (MPGAST-15),C,SOD2,17.44176802
PC 16 (MPGAST-15),C,SNAI2,22.58649306
PC 16 (MPGAST-15),C,SLPI,13.15137583
PC 16 (MPGAST-15),C,RIPK3,20.30119705
3857,C,ABCC1,18.43579155
3857,C,ABCC3,17.80025161
3857,C,AKT1,16.70788412
3857,C,ALDH1A1,16.52801176
3857,C,ALDH3A1,12.19077219
3857,C,ANGPTL4,19.30364752
3857,C,CASP8,17.91078603
3857,C,CCND1,16.43563082
3857,C,CD274,21.49339207
3857,C,CD34,19.51656441
3857,C,CD44,15.26228789
3857,C,CDH1,15.20282198
3857,C,CDH5,19.50452626
3857,C,CDKN1A,15.74219468
3857,C,CDKN3,18.11443336
3857,C,CEACAM6,13.11259492
3857,C,DNMT1,17.67069097
3857,C,EGFR,16.4272596
3857,C,ERCC1,17.9059595
3857,C,FGFR2,17.40324316
3857,C,HMOX2,15.13742537
3857,C,IGF1R,17.43325908
3857,C,IL18,13.86451456
3857,C,IL6,21.52282628
3857,C,KAT6A,16.86172387
3857,C,KRAS,15.42956059
3857,C,LATS2,18.81407917
3857,C,LEF1,19.74211394
3857,C,MCM2,18.48434627
3857,C,MDM2,16.3356007
3857,C,MLH1,18.26107715
3857,C,MMP1,19.94146316
3857,C,MUC1,13.21811898
3857,C,MYC,16.85484599
3857,C,NFE2L2,13.95652743
3857,C,NFE2L3,19.57397032
3857,C,OCLN,16.03461511
3857,C,PARP1,16.58226175
3857,C,PCNA,16.54649183
3857,C,PECAM1,17.78326919
3857,C,E,16.63248413
3857,C,D,20.71423718
3857,C,C,12.42386717
3857,C,B,11.5121603
3857,C,A,11.53842896
3857,C,PI3,9.680685087
3857,C,S100P,14.45514639
3857,C,RB1,17.81488431
3857,C,PTEN,14.62515884
3857,C,G,16.63910113
3857,C,F,11.49454099
3857,C,STAT5A,19.26416848
3857,C,STAT3,14.88238809
3857,C,STAT1,14.7400464
3857,C,SOX7,18.86617612
3857,C,SNAI1,20.81278215
3857,C,SMYD2,17.33785204
3857,C,WNT5A,18.53818236
3857,C,VEGFA,16.20525628
3857,C,TWIST1,23.95446914
3857,C,TP63,13.11883543
3857,C,TOP1,15.94665461
3857,C,TGFB1,16.74899692
3857,C,PIK3C3,17.93673092
3857,C,IL12A,20.74822513
3857,C,FASLG,22.2577122
3857,C,FAS,19.50317669
3857,C,CD40,19.4807274
3857,C,HTRA2,19.93567779
3857,C,HIF1A,15.27097916
3857,C,HES1,16.36834079
3857,C,GSTP1,10.94444298
3857,C,GSTM1,21.84659807
3857,C,BAX,18.51742668
3857,C,NOTCH1,19.77135996
3857,C,NOS2,21.95033642
3857,C,MYD88,17.86525439
3857,C,IL1B,18.6444786
3857,C,TP53,17.45284027
3857,C,SOD2,14.14333583
3857,C,SNAI2,17.33645332
3857,C,SLPI,11.02228528
3857,C,RIPK3,18.88437538
PC11,C,ABCB,15.84049571
PC11,C,ABCC1,18.28665599
PC11,C,ABCC3,16.18088767
PC11,C,AKT1,15.86981163
PC11,C,ALDH1A1,14.24938404
PC11,C,ALDH3A1,15.76230146
PC11,C,ANGPTL4,20.41187691
PC11,C,CASP8,16.76405473
PC11,C,CCND1,17.23160198
PC11,C,CD274,19.34430696
PC11,C,CD34,18.03098222
PC11,C,CD44,14.70898219
PC11,C,CDH1,15.09113729
PC11,C,CDH5,18.4153689
PC11,C,CDKN1A,14.91348364
PC11,C,CDKN3,16.38515865
PC11,C,CEACAM6,12.97033407
PC11,C,DNMT1,16.0596012
PC11,C,EGFR,16.61028777
PC11,C,ERCC1,15.7284038
PC11,C,FAP,20.11969369
PC11,C,FGF2,22.03665386
PC11,C,FGFR2,17.586572
PC11,C,GATA3,22.50496695
PC11,C,HMOX2,15.52114012
PC11,C,IGF1R,17.34245331
PC11,C,IL18,14.45880451
PC11,C,IL6,19.60889257
PC11,C,KAT6A,17.02364928
PC11,C,KRAS,15.13987238
PC11,C,LATS2,19.13937409
PC11,C,LEF1,19.12196926
PC11,C,MCM2,16.51515594
PC11,C,MDM2,15.21453964
PC11,C,MLH1,16.73681254
PC11,C,MMP1,14.32988432
PC11,C,MUC1,13.5668662
PC11,C,MYC,16.65532971
PC11,C,NFE2L2,14.2081154
PC11,C,NFE2L3,16.84500223
PC11,C,OCLN,15.92693576
PC11,C,PARP1,16.06010894
PC11,C,PCNA,14.21503905
PC11,C,PECAM1,16.28258277
PC11,C,E,15.06088603
PC11,C,D,18.04379012
PC11,C,C,11.57007778
PC11,C,B,9.523592219
PC11,C,A,11.29310949
PC11,C,PI3,18.79358081
PC11,C,S100P,12.21735989
PC11,C,RB1,17.06518259
PC11,C,PTEN,14.79619406
PC11,C,G,15.2414361
PC11,C,F,10.66271098
PC11,C,STAT5A,16.57146871
PC11,C,STAT3,15.05844539
PC11,C,STAT1,12.86244617
PC11,C,SNAI1,18.76901572
PC11,C,SMYD2,16.837742
PC11,C,WNT5A,20.06288799
PC11,C,VEGFA,16.2062405
PC11,C,TWIST1,21.81241129
PC11,C,TP63,12.86769008
PC11,C,TOP1,14.92758914
PC11,C,TGFB1,17.09711753
PC11,C,PIK3C3,17.55028397
PC11,C,FASLG,18.98204824
PC11,C,FAS,17.20568512
PC11,C,CD40,15.90766386
PC11,C,HTRA2,19.99768224
PC11,C,HIF1A,14.73488107
PC11,C,HES1,16.9520556
PC11,C,GSTP1,10.68516382
PC11,C,GSTM1,20.25692103
PC11,C,BAX,16.87900193
PC11,C,NOX1,19.49146538
PC11,C,NOTCH1,19.81233644
PC11,C,MYD88,17.52786041
PC11,C,IL1B,17.30540748
PC11,C,TP53,15.8151651
PC11,C,SOD2,14.10285248
PC11,C,SNAI2,17.78369897
PC11,C,SLPI,15.32814671
PC11,C,RIPK3,19.43160539
3838,C,ABCB,18.02788224
3838,C,ABCC1,19.56274231
3838,C,ABCC3,17.70374958
3838,C,AKT1,16.97613516
3838,C,ALDH1A1,15.05036488
3838,C,ALDH3A1,17.87105124
3838,C,ANGPTL4,20.95303006
3838,C,CASP8,17.26342363
3838,C,CCND1,17.15064655
3838,C,CD274,21.99183748
3838,C,CD34,18.51787388
3838,C,CD44,16.33126545
3838,C,CDH1,15.80493942
3838,C,CDH5,19.25350803
3838,C,CDKN1A,16.44849651
3838,C,CDKN3,15.73547182
3838,C,CEACAM6,12.58966717
3838,C,DNMT1,16.62101746
3838,C,EGFR,18.60955989
3838,C,ERCC1,17.89082999
3838,C,FAP,20.81109954
3838,C,FGF13,23.02842353
3838,C,FGFR2,17.63019858
3838,C,HMOX2,15.63852448
3838,C,IGF1R,18.90985224
3838,C,IL17A,18.83104803
3838,C,IL18,14.81818654
3838,C,IL6,20.59103146
3838,C,KAT6A,18.31626311
3838,C,KRAS,15.60040166
3838,C,LATS2,18.87981938
3838,C,LEF1,21.34793321
3838,C,MCM2,17.27115264
3838,C,MDM2,17.29289853
3838,C,MLH1,17.7109175
3838,C,MMP1,15.52022943
3838,C,MUC1,13.72215897
3838,C,MYC,17.47909599
3838,C,NFE2L2,15.18265317
3838,C,NFE2L3,17.97780616
